is_virus	filename	libs
1	VirusShare_527203f2f162d73de479d9a262163879	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,ws2_32.dll,mfc42.dll,msvcrt.dll,comctl32.dll,xtp9601lib.dll
0	icas.exe	cygcurl-4.dll,cygecm-1.dll,cygglpk-40.dll,cyggmp-23.dll,cyggsl-23.dll,cygmpfi-0.dll,cygmpfr-6.dll,cygntl-39.dll,libpari-gmp.dll,cygreadline6.dll,cygwin1.dll,cyggcc_s-seh-1.dll,cygstdc++-6.dll,kernel32.dll
1	2018-11-02T18_16_30-05_00_11644.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
0	EdmGen.exe	mscoree.dll
1	VirusShare_4a6cfb7277348b534e69825db3c95375	kernel32.dll,shlwapi.dll,shell32.dll,wtsapi32.dll,advapi32.dll,rpcrt4.dll
1	2020-02-17T21_09_26+00_00_116508.exe	kernel32.dll,oleaut32.dll,advapi32.dll,user32.dll,gdi32.dll,version.dll,ole32.dll,comctl32.dll
1	2020-02-17T21_09_26+00_00_114418.exe	kernel32.dll,advapi32.dll,shell32.dll,user32.dll,wininet.dll
1	2018-10-17T11_41_47-05_00_10360.exe	kernel32.dll,advapi32.dll,shell32.dll
0	NvContainerSetup.exe	comctl32.dll,shlwapi.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
1	VirusShare_1e4cfb814592241841c964babf505101	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,mpr.dll,version.dll,gdi32.dll,user32.dll,ole32.dll,oleaut32.dll,ole32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,wininet.dll,urlmon.dll
1	VirusShare_cbab5a118776a9cf72eef3ba4e991a47	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,msimg32.dll
1	2020-02-17T21_09_26+00_00_106443.exe	kernel32.dll,gdiplus.dll
1	VirusShare_1aa16d85896faa34cca7c80281e28bc6	kernel32.dll,user32.dll,gdi32.dll,shell32.dll,advapi32.dll,comctl32.dll,ole32.dll,version.dll
1	2018-09-03T13_03_02-05_00_6863.exe	c:\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/windows\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\/\/\/system32\\\\\\/\/\/\/\//\\\\\\\\\\\\\\//////\\\/\/\/\/\\/\\/\/\/\/\/\\/\/\/\/\\\\\\\\\\\\\\\\\\\\\\\\\\/\/\/msvbvm60
0	testcdd2_gmp.exe	cyggmp-23.dll,cygwin1.dll,kernel32.dll
0	LOIC.vshost.exe	mscoree.dll
1	VirusShare_0869d9f88ee80c069721ea1c91869999	msvbvm60.dll
1	VirusShare_1f3461f5a525925144bdd37879d03988	kernel32.dll,msvcrt.dll,shlwapi.dll,user32.dll,ws2_32.dll
0	vrad.exe	tier0.dll,kernel32.dll
1	VirusShare_5ec99b84a5f21bc0db2987ff9fb4adf6	msvbvm60.dll
1	2020-02-17T21_09_26+00_00_122004.exe	kernel32.dll,kernel32.dll,kernel32.dll,kernel32.dll,advapi32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,ole32.dll,oleaut32.dll,oleaut32.dll,oleaut32.dll,user32.dll,user32.dll,version.dll,winmm.dll
0	rtDrivers.x86.v.2.94.00.0524.exe	version.dll,shell32.dll,comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,rpcrt4.dll,ole32.dll,oleaut32.dll
1	VirusShare_0ac33f5cf35441c0b603b229e8bc634a	comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
0	sqlwtsn.exe	mscoree.dll
1	2020-02-17T21_09_26+00_00_99696.exe	wsock32.dll,version.dll,winmm.dll,comctl32.dll,mpr.dll,wininet.dll,psapi.dll,iphlpapi.dll,userenv.dll,uxtheme.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll
0	psselect.exe	miktex209-app.dll,miktex209-getopt.dll,miktex209-core.dll,miktex209-util.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	VirusShare_fe113e8aa047938161a0879e7f4838d3	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,shell32.dll,wininet.dll,shell32.dll
1	2019-06-08T22_48_55+00_00_47243.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,shell32.dll
0	start.exe	shell32.dll,kernel32.dll
0	msgunfmt.exe	msys-gettextsrc-0-19-8-1.dll,msys-gettextlib-0-19-8-1.dll,msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	2018-07-10T13_41_48-05_00_978.exe	comdlg32.dll,shell32.dll,ole32.dll,advapi32.dll,gdi32.dll,comctl32.dll,kernel32.dll
0	firefox.exe	mozglue.dll,advapi32.dll,ntdll.dll,msvcp140.dll,kernel32.dll,vcruntime140.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-time-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-utility-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll
1	VirusShare_2732f40aa17ebd4eff70560937fc914d	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,ole32.dll,oleaut32.dll,comctl32.dll,shell32.dll,wininet.dll,urlmon.dll,shell32.dll,winmm.dll
0	MicrosoftEdgeDevTools.exe	api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,edgeiso.dll,msvcp_win.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-3.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-memory-l1-1-3.dll,ntdll.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-processthreads-l1-1-2.dll,api-ms-win-core-delayload-l1-1-1.dll,api-ms-win-core-delayload-l1-1-0.dll,wintrust.dll,api-ms-win-core-errorhandling-l1-1-2.dll
0	64BitMAPIBroker.exe	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,msvcp100.dll,msvcr100.dll
1	VirusShare_748d91ba66f87bdcdc708e325c13a232	kernel32.dll,msvbvm60.dll,oleaut32.dll,kernel32.dll
1	2018-09-07T12_00_00-05_00_7758.exe	kernel32.dll,advapi32.dll,comdlg32.dll,oleaut32.dll,user32.dll
1	VirusShare_00d796c92aaaa9b56eefa053fab25ad0	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,gdi32.dll,version.dll,kernel32.dll,advapi32.dll,kernel32.dll,oleaut32.dll,ole32.dll,comctl32.dll,shell32.dll,oleaut32.dll
1	VirusShare_3d78ae54ad3446c7b58d93b2c4934a55	ntoskrnl.exe,hal.dll
1	VirusShare_1f5665ef4f1a02bb1fd077e18ed817c0	kernel32.dll
1	VirusShare_2e5b1f0200cb751548bb0e392cecd9a1	kernel32.dll
1	2019-01-12T03_04_59-06_00_17988.exe	mscoree.dll
1	2020-02-17T21_09_26+00_00_109708.exe	kernel32.dll,msvcrt.dll,user32.dll,wsock32.dll
0	IplirControl.Exe	kernel32.dll,advapi32.dll,ole32.dll,oleaut32.dll,tools2.dll,logdisp.dll,msvcp90.dll,boost_system-vc90-mt-32-1_49.dll,boost_program_options-vc90-mt-32-1_49.dll,boost_thread-vc90-mt-32-1_49.dll,boost_date_time-vc90-mt-32-1_49.dll,boost_filesystem-vc90-mt-32-1_49.dll,msvcr90.dll,boost_locale-vc90-mt-32-1_49.dll,user32.dll
0	setspn.exe	msvcrt.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,wldap32.dll,logoncli.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,netutils.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-console-l1-1-0.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-downlevel-shlwapi-l1-1-1.dll,ntdll.dll,ntdsapi.dll
1	2020-02-17T21_09_26+00_00_106168.exe	kernel32.dll,user32.dll,kernel32.dll,user32.dll,shlwapi.dll,winspool.drv,user32.dll,kernel32.dll
0	disk2vhd.exe	version.dll,vssapi.dll,comctl32.dll,cabinet.dll,rpcrt4.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll
0	which.exe	msys-2.0.dll,kernel32.dll
1	VirusShare_8c0d21ebdfb26c14d7ff76b8b7c5cf13	kernel32.dll,advapi32.dll,mfc42.dll,msvcrt.dll,user32.dll
1	VirusShare_68887258d742b269f2199cfefdbedffa	kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll
1	VirusShare_49b93007f2e403eef6866094b70ea22d	kernel32.dll
1	2020-02-17T21_09_26+00_00_106806.exe	kernel32.dll,kernel32.dll,kernel32.dll,advapi32.dll,advapi32.dll,advapi32.dll,oleaut32.dll,user32.dll,user32.dll
1	VirusShare_3b611ea5259cd7cad7c203b00987fbbc	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,oleaut32.dll,urlmon.dll,user32.dll,wsock32.dll
0	oacrmonitor.exe	psapi.dll,shlwapi.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,version.dll,pdh.dll
1	2018-08-26T12_12_42-05_00_5377.exe	kernel32.dll,urlmon.dll
0	dftest.exe	libwireshark.dll,libwiretap.dll,libwsutil.dll,glib-2.dll,user32.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-environment-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,kernel32.dll
1	2018-12-20T16_35_42-06_00_16939.exe	msvcrt.dll,gdi32.dll,advapi32.dll,user32.dll,kernel32.dll,wintrust.dll,winmm.dll
1	VirusShare_13e4655c85f1391dfcd3ce9d7a2e93f7	kernel32.dll
0	git-upload-archive.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygz.dll,kernel32.dll
1	VirusShare_06d729c976ada3f80b5a8c8d0e548628	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,msimg32.dll,gdi32.dll,version.dll,kernel32.dll,advapi32.dll,oleaut32.dll,ole32.dll,comctl32.dll,kernel32.dll,oleaut32.dll,wininet.dll,shell32.dll
0	rtDrivers.x86.v.2.71.00.0402.exe	version.dll,shell32.dll,comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,rpcrt4.dll,ole32.dll,oleaut32.dll
1	2020-02-17T21_09_26+00_00_112310.exe	msvcrt.dll,shlwapi.dll,ws2_32.dll,iphlpapi.dll,wintrust.dll,mpr.dll,rpcrt4.dll,kernel32.dll,user32.dll,advapi32.dll,shell32.dll
0	miktex-kpsewhich.exe	miktex209-kpathsea.dll,miktex209-getopt.dll,miktex209-app.dll,miktex209-core.dll,miktex209-util.dll,msvcp140.dll,vcruntime140.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,kernel32.dll
1	2018-12-28T14_07_31-06_00_17437.exe	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,ole32.dll,shell32.dll,user32.dll
0	hkducddu.exe	mscoree.dll
1	2018-10-15T17_44_02-05_00_10204.exe	kernel32.dll
1	VirusShare_0067b388c1b35ecd2cf503b4bd77db34	kernel32.dll
1	VirusShare_8a3826a4853973256db4622d50d4477a	kernel32.dll,msvcrt.dll,ws2_32.dll,shell32.dll,advapi32.dll,wininet.dll
0	xmllint.exe	cygxml2-2.dll,cygwin1.dll,cygreadline7.dll,kernel32.dll
0	autoruns.exe	version.dll,comctl32.dll,crypt32.dll,kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll
1	VirusShare_96ad5e454f456fc06ff19aec97355ccc	gdi32.dll,user32.dll,shlwapi.dll,kernel32.dll
1	2018-07-14T19_45_45-05_00_909.exe	msvbvm60.dll
0	VMCreate.exe	mscoree.dll
0	CameraBarcodeScannerPreview.exe	api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-debug-l1-1-0.dll,wincorlib.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-1.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-util-l1-1-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-threadpool-l1-2-0.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll
1	VirusShare_51a965440ee0233f9de9c68dca5db22b	kernel32.dll,advapi32.dll,shell32.dll,ws2_32.dll,msvcrt.dll
0	subst.exe	kernel32.dll,msvcrt.dll,ulib.dll,ntdll.dll
1	VirusShare_3411db1c9b55f470053f04a053e95ab5	kernel32.dll,msvbvm60.dll
0	OAWrapper.exe	kernel32.dll
0	culauncher.exe	api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-private-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-libraryloader-l1-1-0.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-eventing-controller-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-security-sddl-l1-1-0.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-eventing-legacy-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-heap-obsolete-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-handle-l1-1-0.dll,oleaut32.dll,api-ms-win-core-path-l1-1-0.dll,crypt32.dll,api-ms-win-core-kernel32-legacy-l1-1-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-core-memory-l1-1-0.dll,shell32.dll,winhttp.dll,api-ms-win-core-version-l1-1-0.dll,api-ms-win-core-sysinfo-l1-2-0.dll,ntdll.dll,api-ms-win-core-shlwapi-legacy-l1-1-0.dll,cryptsp.dll,version.dll,api-ms-win-core-winrt-string-l1-1-0.dll,api-ms-win-core-winrt-l1-1-0.dll,api-ms-win-core-winrt-error-l1-1-0.dll,wintrust.dll,ext-ms-win-setupapi-classinstallers-l1-1-2.dll,api-ms-win-core-file-l1-2-0.dll,wininet.dll
0	KillingFloor.exe	dbghelp.dll,comdlg32.dll,core.dll,engine.dll,window.dll,d3d8.dll,ddraw.dll,steam_api.dll,kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,msvcr71.dll,psapi.dll
1	VirusShare_21ec00698b6ce0493dab6fc6a2187d3f	kernel32.dll,oleaut32.dll
1	2020-02-17T21_09_26+00_00_102462.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
1	VirusShare_21b73d8baaed514f951fe05405feacbb	kernel32.dll,user32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,msvcrt.dll,dbghelp.dll
1	2020-02-17T21_09_26+00_00_117208.exe	kernel32.dll,user32.dll,shlwapi.dll
1	2020-02-17T21_09_26+00_00_107130.exe	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,shell32.dll,user32.dll
0	rtDrivers.x64.v.2.96.00.0530.exe	version.dll,shell32.dll,comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,rpcrt4.dll,ole32.dll,oleaut32.dll
1	2020-02-17T21_09_26+00_00_119518.exe	oleaut32.dll,user32.dll,kernel32.dll,msvbvm60.dll
1	2019-03-18T00_22_51+00_00_30235.exe	msvbvm60.dll
1	VirusShare_559a86ec0f24db28ee1b863ca5eccbb6	wsock32.dll,advapi32.dll,kernel32.dll,msvcrt.dll,msvcrt.dll,user32.dll
1	VirusShare_8b7d36a23cf75cd2cc30351f94e6edb6	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,winspool.drv,shell32.dll,comdlg32.dll,shfolder.dll
0	sdiff.exe	cygwin1.dll,cygiconv-2.dll,cygintl-8.dll,cygsigsegv-2.dll,kernel32.dll
1	VirusShare_f7cc7ac34633c83427a5b8e7cfc32cab	kernel32.dll
1	2018-09-19T16_31_26-05_00_9083.exe	kernel32.dll,user32.dll,gdi32.dll,advapi32.dll
1	2019-01-18T02_24_46-06_00_18494.exe	mscoree.dll
1	2018-07-07T18_41_48-05_00_650.exe	msvcrt.dll,kernel32.dll,advapi32.dll,wsock32.dll,ws2_32.dll
1	VirusShare_4719e37be6509ea25b708f4dda4c677c	shlwapi.dll,kernel32.dll
0	vncutil64.exe	setupapi.dll,kernel32.dll,user32.dll,gdi32.dll,msimg32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,shlwapi.dll,ole32.dll,oleaut32.dll,gdiplus.dll
1	2019-04-10T14_24_39+00_00_32262.exe	kernel32.dll,msvcrt.dll
1	VirusShare_4b1d983846c23cec40fd8ff42e2160b1	msvbvm60.dll
1	VirusShare_38e57a6788ba3aae204ebb5bdb74a12f	advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,kernel32.dll,netapi32.dll,ole32.dll,oleaut32.dll,shell32.dll,user32.dll
1	2019-01-10T13_43_26-06_00_17812.exe	kernel32.dll,winspool.drv
1	2020-02-17T21_09_26+00_00_109025.exe	kernel32.dll,advapi32.dll,msvcrt.dll,user32.dll
1	VirusShare_7daadad6d91b96feb0849e9b2d94921d	kernel32.dll,user32.dll,gdi32.dll,comdlg32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,shlwapi.dll
1	VirusShare_9c22d5fd42dca3daa6c4dbd282756d83	kernel32.dll,advapi32.dll,comctl32.dll,comdlg32.dll,gdi32.dll,ole32.dll,shell32.dll,user32.dll
1	2020-02-17T21_09_26+00_00_111298.exe	shlwapi.dll,wininet.dll,kernel32.dll,advapi32.dll
0	atmgr.exe	shlwapi.dll,wininet.dll,version.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,comctl32.dll,urlmon.dll
0	HighresBlender32.exe	kernel32.dll,ole32.dll,shlwapi.dll,windowscodecs.dll
0	ppl_lpsol.exe	cygppl_c-4.dll,cygglpk-40.dll,cyggmp-23.dll,cygwin1.dll,kernel32.dll
0	FoxitUpdater.exe	version.dll,kernel32.dll,user32.dll,gdi32.dll,msimg32.dll,comdlg32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,shlwapi.dll,ole32.dll,oleaut32.dll,oledlg.dll,wininet.dll,winhttp.dll,dbghelp.dll,iphlpapi.dll,msi.dll,oleacc.dll,gdiplus.dll,imm32.dll,winmm.dll
1	2020-02-17T21_09_26+00_00_116376.exe	msvbvm60.dll
0	tr.exe	cygwin1.dll,cygintl-8.dll,kernel32.dll
1	2020-02-17T21_09_26+00_00_104661.exe	kernel32.dll
0	storePwd.exe	kernel32.dll,advapi32.dll,shlwapi.dll
1	VirusShare_19d382f1d2cb9d5d8a147c6dfa75e454	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,oleaut32.dll,user32.dll,version.dll
0	gitk.exe	kernel32.dll,msvcrt.dll,shell32.dll,shlwapi.dll,user32.dll
1	VirusShare_1e815b63b95c21a7bbcaf364f2476ffd	kernel32.dll,user32.dll,shell32.dll
1	VirusShare_313a2eeec00beb6872247bc11e75d4b1	kernel32.dll,user32.dll,gdi32.dll,msvcrt.dll
1	VirusShare_d58511819cf231e0a5c15a9a918b09db	gdiplus.dll,wininet.dll,shlwapi.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,shell32.dll,ole32.dll,oleaut32.dll,comctl32.dll
0	diskcheckup.exe	oleaut32.dll,advapi32.dll,user32.dll,kernel32.dll,kernel32.dll,user32.dll,kernel32.dll,advapi32.dll,comctl32.dll,kernel32.dll,advapi32.dll,oleaut32.dll
1	VirusShare_09c63850f2b8dca194509d42fe88864a	mscoree.dll
0	tset.exe	msys-ncursesw6.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_400cd13ab3ea00079c3ad8cbf2fcc9c4	mfc42.dll,msvcrt.dll,kernel32.dll,user32.dll,advapi32.dll,ole32.dll,shlwapi.dll
1	VirusShare_865a33ae07c48aa1230fbd06f8f10e69	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,kernel32.dll,user32.dll
1	2018-12-21T18_18_01-06_00_17076.exe	kernel32.dll,user32.dll,advapi32.dll,oleaut32.dll,kernel32.dll,advapi32.dll,kernel32.dll,version.dll,gdi32.dll,user32.dll,kernel32.dll,oleaut32.dll,comctl32.dll,comdlg32.dll
1	VirusShare_0b1021673c9bac61ffae101e6fea92af	kernel32.dll,wsock32.dll,advapi32.dll,user32.dll
0	RCPMO.exe	kernel32.dll,user32.dll,gdi32.dll,winspool.drv,advapi32.dll,shell32.dll,comctl32.dll,shlwapi.dll,ole32.dll,oleaut32.dll,winmm.dll
1	VirusShare_7f6ba6bf902ef91a94f4f25070830c87	advapi32.dll,kernel32.dll,msvcrt.dll,msvcrt.dll,shell32.dll,wsock32.dll
0	Dxpserver.exe	advapi32.dll,kernel32.dll,gdi32.dll,user32.dll,msvcrt.dll,ole32.dll,oleaut32.dll,shlwapi.dll,propsys.dll,shell32.dll,dwmapi.dll,gdiplus.dll,ntdll.dll,xmllite.dll,rpcrt4.dll,msi.dll,crypt32.dll,wintrust.dll
1	2019-08-14T14_04_26+00_00_60937.exe	kernel32.dll,shell32.dll
1	VirusShare_343b66b8ed0798f0659373f2bff20fae	kernel32.dll,user32.dll,gdi32.dll,msvcrt.dll
1	2020-02-17T21_09_26+00_00_108457.exe	comctl32.dll,kernel32.dll,user32.dll,gdi32.dll,advapi32.dll,ole32.dll,oleaut32.dll,shlwapi.dll,wininet.dll,query.dll,kbdpo.dll
0	perl.exe	cygperl5_26.dll,cygwin1.dll,kernel32.dll
1	VirusShare_88900acce495640f03bbbf5cada8d28d	kernel32.dll,user32.dll
1	VirusShare_8ea9dcc2038f0b9ee598a709357bffaf	user32.dll,kernel32.dll
1	VirusShare_3fc20bb32444e633d6eb95b715787bb1	msvbvm60.dll
1	VirusShare_95ff2c00434701a03d9082060be618eb	kernel32.dll,msvbvm50.dll
1	2020-02-17T21_09_26+00_00_106391.exe	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,ole32.dll,oleaut32.dll,shell32.dll,user32.dll,version.dll
1	2018-12-15T22_07_46-06_00_16458.exe	mscoree.dll
1	2020-02-17T21_09_26+00_00_106497.exe	mscoree.dll
0	unlink.exe	msys-intl-8.dll,msys-2.0.dll,kernel32.dll
1	VirusShare_207f37508df8bb99a6f62435985f388a	msvbvm50.dll
0	tdump.exe	kernel32.dll,user32.dll
1	VirusShare_1bb9cf5ed87009cecef0551dc58102b6	ole32.dll,advapi32.dll,ws2_32.dll,kernel32.dll,user32.dll,dinput.dll,shell32.dll,version.dll,gdi32.dll,winmm.dll
1	VirusShare_1e1aed8328ebd751ca86adc42ffdead7	kernel32.dll,advapi32.dll,ole32.dll,oleaut32.dll,shell32.dll,user32.dll,ws2_32.dll
0	ADBERDR70_ENU.EXE	kernel32.dll,advapi32.dll,comctl32.dll,gdi32.dll,msvcrt.dll,shell32.dll,user32.dll
1	VirusShare_2a18fdeaeb85eb54bd6725eac10e1099	mscoree.dll
